# generated from DICOM standard 2024c
# columns are in the same order as parameters to the DicomTag constructor
# eg. tag;name;varName;vr;isMultiVrTag;vmLow;vmHigh;isRetired
#
805962594;Range Shifter Setting;RangeShifterSetting;LO;False;1;1;False
805962596;Isocenter to Range Shifter Distance;IsocenterToRangeShifterDistance;FL;False;1;1;False
805962598;Range Shifter Water Equivalent Thickness;RangeShifterWaterEquivalentThickness;FL;False;1;1;False
805962608;Lateral Spreading Device Settings Sequence;LateralSpreadingDeviceSettingsSequence;SQ;False;1;1;False
805962610;Lateral Spreading Device Setting;LateralSpreadingDeviceSetting;LO;False;1;1;False
805962612;Isocenter to Lateral Spreading Device Distance;IsocenterToLateralSpreadingDeviceDistance;FL;False;1;1;False
805962624;Range Modulator Settings Sequence;RangeModulatorSettingsSequence;SQ;False;1;1;False
805962626;Range Modulator Gating Start Value;RangeModulatorGatingStartValue;FL;False;1;1;False
805962628;Range Modulator Gating Stop Value;RangeModulatorGatingStopValue;FL;False;1;1;False
805962630;Range Modulator Gating Start Water Equivalent Thickness;RangeModulatorGatingStartWaterEquivalentThickness;FL;False;1;1;False
805962632;Range Modulator Gating Stop Water Equivalent Thickness;RangeModulatorGatingStopWaterEquivalentThickness;FL;False;1;1;False
805962634;Isocenter to Range Modulator Distance;IsocenterToRangeModulatorDistance;FL;False;1;1;False
805962639;Scan Spot Time Offset;ScanSpotTimeOffset;FL;False;1;4294967295;False
805962640;Scan Spot Tune ID;ScanSpotTuneID;SH;False;1;1;False
805962641;Scan Spot Prescribed Indices;ScanSpotPrescribedIndices;IS;False;1;4294967295;False
805962642;Number of Scan Spot Positions;NumberOfScanSpotPositions;IS;False;1;1;False
805962643;Scan Spot Reordered;ScanSpotReordered;CS;False;1;1;False
805962644;Scan Spot Position Map;ScanSpotPositionMap;FL;False;1;4294967295;False
805962645;Scan Spot Reordering Allowed;ScanSpotReorderingAllowed;CS;False;1;1;False
805962646;Scan Spot Meterset Weights;ScanSpotMetersetWeights;FL;False;1;4294967295;False
805962648;Scanning Spot Size;ScanningSpotSize;FL;False;2;2;False
805962649;Scan Spot Sizes Delivered;ScanSpotSizesDelivered;FL;False;2;4294967295;False
805962650;Number of Paintings;NumberOfPaintings;IS;False;1;1;False
805962656;Ion Tolerance Table Sequence;IonToleranceTableSequence;SQ;False;1;1;False
805962658;Ion Beam Sequence;IonBeamSequence;SQ;False;1;1;False
805962660;Ion Beam Limiting Device Sequence;IonBeamLimitingDeviceSequence;SQ;False;1;1;False
805962662;Ion Block Sequence;IonBlockSequence;SQ;False;1;1;False
805962664;Ion Control Point Sequence;IonControlPointSequence;SQ;False;1;1;False
805962666;Ion Wedge Sequence;IonWedgeSequence;SQ;False;1;1;False
805962668;Ion Wedge Position Sequence;IonWedgePositionSequence;SQ;False;1;1;False
805962753;Referenced Setup Image Sequence;ReferencedSetupImageSequence;SQ;False;1;1;False
805962754;Setup Image Comment;SetupImageComment;ST;False;1;1;False
805962768;Motion Synchronization Sequence;MotionSynchronizationSequence;SQ;False;1;1;False
805962770;Control Point Orientation;ControlPointOrientation;FL;False;3;3;False
805962784;General Accessory Sequence;GeneralAccessorySequence;SQ;False;1;1;False
805962785;General Accessory ID;GeneralAccessoryID;SH;False;1;1;False
805962786;General Accessory Description;GeneralAccessoryDescription;ST;False;1;1;False
805962787;General Accessory Type;GeneralAccessoryType;CS;False;1;1;False
805962788;General Accessory Number;GeneralAccessoryNumber;IS;False;1;1;False
805962789;Source to General Accessory Distance;SourceToGeneralAccessoryDistance;FL;False;1;1;False
805962790;Isocenter to General Accessory Distance;IsocenterToGeneralAccessoryDistance;DS;False;1;1;False
805962801;Applicator Geometry Sequence;ApplicatorGeometrySequence;SQ;False;1;1;False
805962802;Applicator Aperture Shape;ApplicatorApertureShape;CS;False;1;1;False
805962803;Applicator Opening;ApplicatorOpening;FL;False;1;1;False
805962804;Applicator Opening X;ApplicatorOpeningX;FL;False;1;1;False
805962805;Applicator Opening Y;ApplicatorOpeningY;FL;False;1;1;False
805962806;Source to Applicator Mounting Position Distance;SourceToApplicatorMountingPositionDistance;FL;False;1;1;False
805962816;Number of Block Slab Items;NumberOfBlockSlabItems;IS;False;1;1;False
805962817;Block Slab Sequence;BlockSlabSequence;SQ;False;1;1;False
805962818;Block Slab Thickness;BlockSlabThickness;DS;False;1;1;False
805962819;Block Slab Number;BlockSlabNumber;US;False;1;1;False
805962832;Device Motion Control Sequence;DeviceMotionControlSequence;SQ;False;1;1;False
805962833;Device Motion Execution Mode;DeviceMotionExecutionMode;CS;False;1;1;False
805962834;Device Motion Observation Mode;DeviceMotionObservationMode;CS;False;1;1;False
805962835;Device Motion Parameter Code Sequence;DeviceMotionParameterCodeSequence;SQ;False;1;1;False
805963009;Distal Depth Fraction;DistalDepthFraction;FL;False;1;1;False
805963010;Distal Depth;DistalDepth;FL;False;1;1;False
805963011;Nominal Range Modulation Fractions;NominalRangeModulationFractions;FL;False;2;2;False
805963012;Nominal Range Modulated Region Depths;NominalRangeModulatedRegionDepths;FL;False;2;2;False
805963013;Depth Dose Parameters Sequence;DepthDoseParametersSequence;SQ;False;1;1;False
805963014;Delivered Depth Dose Parameters Sequence;DeliveredDepthDoseParametersSequence;SQ;False;1;1;False
805963015;Delivered Distal Depth Fraction;DeliveredDistalDepthFraction;FL;False;1;1;False
805963016;Delivered Distal Depth;DeliveredDistalDepth;FL;False;1;1;False
805963017;Delivered Nominal Range Modulation Fractions;DeliveredNominalRangeModulationFractions;FL;False;2;2;False
805963024;Delivered Nominal Range Modulated Region Depths;DeliveredNominalRangeModulatedRegionDepths;FL;False;2;2;False
805963025;Delivered Reference Dose Definition;DeliveredReferenceDoseDefinition;CS;False;1;1;False
805963026;Reference Dose Definition;ReferenceDoseDefinition;CS;False;1;1;False
805963264;RT Control Point Index;RTControlPointIndex;US;False;1;1;False
805963265;Radiation Generation Mode Index;RadiationGenerationModeIndex;US;False;1;1;False
805963266;Referenced Defined Device Index;ReferencedDefinedDeviceIndex;US;False;1;1;False
805963267;Radiation Dose Identification Index;RadiationDoseIdentificationIndex;US;False;1;1;False
805963268;Number of RT Control Points;NumberOfRTControlPoints;US;False;1;1;False
805963269;Referenced Radiation Generation Mode Index;ReferencedRadiationGenerationModeIndex;US;False;1;1;False
805963270;Treatment Position Index;TreatmentPositionIndex;US;False;1;1;False
805963271;Referenced Device Index;ReferencedDeviceIndex;US;False;1;1;False
805963272;Treatment Position Group Label;TreatmentPositionGroupLabel;LO;False;1;1;False
805963273;Treatment Position Group UID;TreatmentPositionGroupUID;UI;False;1;1;False
805963274;Treatment Position Group Sequence;TreatmentPositionGroupSequence;SQ;False;1;1;False
805963275;Referenced Treatment Position Index;ReferencedTreatmentPositionIndex;US;False;1;1;False
805963276;Referenced Radiation Dose Identification Index;ReferencedRadiationDoseIdentificationIndex;US;False;1;1;False
805963277;RT Accessory Holder Water-Equivalent Thickness;RTAccessoryHolderWaterEquivalentThickness;FD;False;1;1;False
805963278;Referenced RT Accessory Holder Device Index;ReferencedRTAccessoryHolderDeviceIndex;US;False;1;1;False
805963279;RT Accessory Holder Slot Existence Flag;RTAccessoryHolderSlotExistenceFlag;CS;False;1;1;False
805963280;RT Accessory Holder Slot Sequence;RTAccessoryHolderSlotSequence;SQ;False;1;1;False
805963281;RT Accessory Holder Slot ID;RTAccessoryHolderSlotID;LO;False;1;1;False
805963282;RT Accessory Holder Slot Distance;RTAccessoryHolderSlotDistance;FD;False;1;1;False
805963283;RT Accessory Slot Distance;RTAccessorySlotDistance;FD;False;1;1;False
805963284;RT Accessory Holder Definition Sequence;RTAccessoryHolderDefinitionSequence;SQ;False;1;1;False
805963285;RT Accessory Device Slot ID;RTAccessoryDeviceSlotID;LO;False;1;1;False
805963286;RT Radiation Sequence;RTRadiationSequence;SQ;False;1;1;False
805963287;Radiation Dose Sequence;RadiationDoseSequence;SQ;False;1;1;False
805963288;Radiation Dose Identification Sequence;RadiationDoseIdentificationSequence;SQ;False;1;1;False
805963289;Radiation Dose Identification Label;RadiationDoseIdentificationLabel;LO;False;1;1;False
805963290;Reference Dose Type;ReferenceDoseType;CS;False;1;1;False
805963291;Primary Dose Value Indicator;PrimaryDoseValueIndicator;CS;False;1;1;False
805963292;Dose Values Sequence;DoseValuesSequence;SQ;False;1;1;False
805963293;Dose Value Purpose;DoseValuePurpose;CS;False;1;4294967295;False
805963294;Reference Dose Point Coordinates;ReferenceDosePointCoordinates;FD;False;3;3;False
805963295;Radiation Dose Values Parameters Sequence;RadiationDoseValuesParametersSequence;SQ;False;1;1;False
805963296;Meterset to Dose Mapping Sequence;MetersetToDoseMappingSequence;SQ;False;1;1;False
805963297;Expected In-Vivo Measurement Values Sequence;ExpectedInVivoMeasurementValuesSequence;SQ;False;1;1;False
805963298;Expected In-Vivo Measurement Value Index;ExpectedInVivoMeasurementValueIndex;US;False;1;1;False
805963299;Radiation Dose In-Vivo Measurement Label;RadiationDoseInVivoMeasurementLabel;LO;False;1;1;False
805963300;Radiation Dose Central Axis Displacement;RadiationDoseCentralAxisDisplacement;FD;False;2;2;False
805963301;Radiation Dose Value;RadiationDoseValue;FD;False;1;1;False
805963302;Radiation Dose Source to Skin Distance;RadiationDoseSourceToSkinDistance;FD;False;1;1;False
805963303;Radiation Dose Measurement Point Coordinates;RadiationDoseMeasurementPointCoordinates;FD;False;3;3;False
805963304;Radiation Dose Source to External Contour Distance;RadiationDoseSourceToExternalContourDistance;FD;False;1;1;False
805963305;RT Tolerance Set Sequence;RTToleranceSetSequence;SQ;False;1;1;False
805963306;RT Tolerance Set Label;RTToleranceSetLabel;LO;False;1;1;False
805963307;Attribute Tolerance Values Sequence;AttributeToleranceValuesSequence;SQ;False;1;1;False
805963308;Tolerance Value;ToleranceValue;FD;False;1;1;False
805963309;Patient Support Position Tolerance Sequence;PatientSupportPositionToleranceSequence;SQ;False;1;1;False
805963310;Treatment Time Limit;TreatmentTimeLimit;FD;False;1;1;False
805963311;C-Arm Photon-Electron Control Point Sequence;CArmPhotonElectronControlPointSequence;SQ;False;1;1;False
805963312;Referenced RT Radiation Sequence;ReferencedRTRadiationSequence;SQ;False;1;1;False
805963313;Referenced RT Instance Sequence;ReferencedRTInstanceSequence;SQ;False;1;1;False
805963314;Referenced RT Patient Setup Sequence;ReferencedRTPatientSetupSequence;SQ;False;1;1;True
805963316;Source to Patient Surface Distance;SourceToPatientSurfaceDistance;FD;False;1;1;False
805963317;Treatment Machine Special Mode Code Sequence;TreatmentMachineSpecialModeCodeSequence;SQ;False;1;1;False
805963318;Intended Number of Fractions;IntendedNumberOfFractions;US;False;1;1;False
805963319;RT Radiation Set Intent;RTRadiationSetIntent;CS;False;1;1;False
805963320;RT Radiation Physical and Geometric Content Detail Flag;RTRadiationPhysicalAndGeometricContentDetailFlag;CS;False;1;1;False
805963321;RT Record Flag;RTRecordFlag;CS;False;1;1;False
805963322;Treatment Device Identification Sequence;TreatmentDeviceIdentificationSequence;SQ;False;1;1;False
805963323;Referenced RT Physician Intent Sequence;ReferencedRTPhysicianIntentSequence;SQ;False;1;1;False
805963324;Cumulative Meterset;CumulativeMeterset;FD;False;1;1;False
805963325;Delivery Rate;DeliveryRate;FD;False;1;1;False
805963326;Delivery Rate Unit Sequence;DeliveryRateUnitSequence;SQ;False;1;1;False
805963327;Treatment Position Sequence;TreatmentPositionSequence;SQ;False;1;1;False
805963328;Radiation Source-Axis Distance;RadiationSourceAxisDistance;FD;False;1;1;False
805963329;Number of RT Beam Limiting Devices;NumberOfRTBeamLimitingDevices;US;False;1;1;False
805963330;RT Beam Limiting Device Proximal Distance;RTBeamLimitingDeviceProximalDistance;FD;False;1;1;False
805963331;RT Beam Limiting Device Distal Distance;RTBeamLimitingDeviceDistalDistance;FD;False;1;1;False
805963332;Parallel RT Beam Delimiter Device Orientation Label Code Sequence;ParallelRTBeamDelimiterDeviceOrientationLabelCodeSequence;SQ;False;1;1;False
805963333;Beam Modifier Orientation Angle;BeamModifierOrientationAngle;FD;False;1;1;False
805963334;Fixed RT Beam Delimiter Device Sequence;FixedRTBeamDelimiterDeviceSequence;SQ;False;1;1;False
805963335;Parallel RT Beam Delimiter Device Sequence;ParallelRTBeamDelimiterDeviceSequence;SQ;False;1;1;False
805963336;Number of Parallel RT Beam Delimiters;NumberOfParallelRTBeamDelimiters;US;False;1;1;False
805963337;Parallel RT Beam Delimiter Boundaries;ParallelRTBeamDelimiterBoundaries;FD;False;2;4294967295;False
805963338;Parallel RT Beam Delimiter Positions;ParallelRTBeamDelimiterPositions;FD;False;2;4294967295;False
805963339;RT Beam Limiting Device Offset;RTBeamLimitingDeviceOffset;FD;False;2;2;False
805963340;RT Beam Delimiter Geometry Sequence;RTBeamDelimiterGeometrySequence;SQ;False;1;1;False
805963341;RT Beam Limiting Device Definition Sequence;RTBeamLimitingDeviceDefinitionSequence;SQ;False;1;1;False
805963342;Parallel RT Beam Delimiter Opening Mode;ParallelRTBeamDelimiterOpeningMode;CS;False;1;1;False
805963343;Parallel RT Beam Delimiter Leaf Mounting Side;ParallelRTBeamDelimiterLeafMountingSide;CS;False;1;4294967295;False
805963344;Patient Setup UID;PatientSetupUID;UI;False;1;1;True
805963345;Wedge Definition Sequence;WedgeDefinitionSequence;SQ;False;1;1;False
805963346;Radiation Beam Wedge Angle;RadiationBeamWedgeAngle;FD;False;1;1;False
805963347;Radiation Beam Wedge Thin Edge Distance;RadiationBeamWedgeThinEdgeDistance;FD;False;1;1;False
805963348;Radiation Beam Effective Wedge Angle;RadiationBeamEffectiveWedgeAngle;FD;False;1;1;False
805963349;Number of Wedge Positions;NumberOfWedgePositions;US;False;1;1;False
805963350;RT Beam Limiting Device Opening Sequence;RTBeamLimitingDeviceOpeningSequence;SQ;False;1;1;False
805963351;Number of RT Beam Limiting Device Openings;NumberOfRTBeamLimitingDeviceOpenings;US;False;1;1;False
805963352;Radiation Dosimeter Unit Sequence;RadiationDosimeterUnitSequence;SQ;False;1;1;False
805963353;RT Device Distance Reference Location Code Sequence;RTDeviceDistanceReferenceLocationCodeSequence;SQ;False;1;1;False
805963354;Radiation Device Configuration and Commissioning Key Sequence;RadiationDeviceConfigurationAndCommissioningKeySequence;SQ;False;1;1;False
805963355;Patient Support Position Parameter Sequence;PatientSupportPositionParameterSequence;SQ;False;1;1;False
805963356;Patient Support Position Specification Method;PatientSupportPositionSpecificationMethod;CS;False;1;1;False
805963357;Patient Support Position Device Parameter Sequence;PatientSupportPositionDeviceParameterSequence;SQ;False;1;1;False
805963358;Device Order Index;DeviceOrderIndex;US;False;1;1;False
805963359;Patient Support Position Parameter Order Index;PatientSupportPositionParameterOrderIndex;US;False;1;1;False
805963360;Patient Support Position Device Tolerance Sequence;PatientSupportPositionDeviceToleranceSequence;SQ;False;1;1;False
805963361;Patient Support Position Tolerance Order Index;PatientSupportPositionToleranceOrderIndex;US;False;1;1;False
805963362;Compensator Definition Sequence;CompensatorDefinitionSequence;SQ;False;1;1;False
805963363;Compensator Map Orientation;CompensatorMapOrientation;CS;False;1;1;False
805963364;Compensator Proximal Thickness Map;CompensatorProximalThicknessMap;OF;False;1;1;False
805963365;Compensator Distal Thickness Map;CompensatorDistalThicknessMap;OF;False;1;1;False
805963366;Compensator Base Plane Offset;CompensatorBasePlaneOffset;FD;False;1;1;False
805963367;Compensator Shape Fabrication Code Sequence;CompensatorShapeFabricationCodeSequence;SQ;False;1;1;False
805963368;Compensator Shape Sequence;CompensatorShapeSequence;SQ;False;1;1;False
805963369;Radiation Beam Compensator Milling Tool Diameter;RadiationBeamCompensatorMillingToolDiameter;FD;False;1;1;False
805963370;Block Definition Sequence;BlockDefinitionSequence;SQ;False;1;1;False
805963371;Block Edge Data;BlockEdgeData;OF;False;1;1;False
805963372;Block Orientation;BlockOrientation;CS;False;1;1;False
805963373;Radiation Beam Block Thickness;RadiationBeamBlockThickness;FD;False;1;1;False
805963374;Radiation Beam Block Slab Thickness;RadiationBeamBlockSlabThickness;FD;False;1;1;False
805963375;Block Edge Data Sequence;BlockEdgeDataSequence;SQ;False;1;1;False
805963376;Number of RT Accessory Holders;NumberOfRTAccessoryHolders;US;False;1;1;False
805963377;General Accessory Definition Sequence;GeneralAccessoryDefinitionSequence;SQ;False;1;1;False
805963378;Number of General Accessories;NumberOfGeneralAccessories;US;False;1;1;False
805963379;Bolus Definition Sequence;BolusDefinitionSequence;SQ;False;1;1;False
805963380;Number of Boluses;NumberOfBoluses;US;False;1;1;False
805963381;Equipment Frame of Reference UID;EquipmentFrameOfReferenceUID;UI;False;1;1;False
805963382;Equipment Frame of Reference Description;EquipmentFrameOfReferenceDescription;ST;False;1;1;False
805963383;Equipment Reference Point Coordinates Sequence;EquipmentReferencePointCoordinatesSequence;SQ;False;1;1;False
805963384;Equipment Reference Point Code Sequence;EquipmentReferencePointCodeSequence;SQ;False;1;1;False
805963385;RT Beam Limiting Device Angle;RTBeamLimitingDeviceAngle;FD;False;1;1;False
805963386;Source Roll Angle;SourceRollAngle;FD;False;1;1;False
805963387;Radiation Generation​Mode Sequence;RadiationGenerationModeSequence;SQ;False;1;1;False
805963388;Radiation Generation​Mode Label;RadiationGenerationModeLabel;SH;False;1;1;False
805963389;Radiation Generation​Mode Description;RadiationGenerationModeDescription;ST;False;1;1;False
805963390;Radiation Generation​Mode Machine Code Sequence;RadiationGenerationModeMachineCodeSequence;SQ;False;1;1;False
805963391;Radiation Type Code Sequence;RadiationTypeCodeSequence;SQ;False;1;1;False
805963392;Nominal Energy;NominalEnergy;DS;False;1;1;False
805963393;Minimum Nominal Energy;MinimumNominalEnergy;DS;False;1;1;False
805963394;Maximum Nominal Energy;MaximumNominalEnergy;DS;False;1;1;False
805963395;Radiation Fluence Modifier Code Sequence;RadiationFluenceModifierCodeSequence;SQ;False;1;1;False
805963396;Energy Unit Code Sequence;EnergyUnitCodeSequence;SQ;False;1;1;False
805963397;Number of Radiation Generation​Modes;NumberOfRadiationGenerationModes;US;False;1;1;False
805963398;Patient Support Devices Sequence;PatientSupportDevicesSequence;SQ;False;1;1;False
805963399;Number of Patient Support Devices;NumberOfPatientSupportDevices;US;False;1;1;False
805963400;RT Beam Modifier Definition Distance;RTBeamModifierDefinitionDistance;FD;False;1;1;False
805963401;Beam Area Limit Sequence;BeamAreaLimitSequence;SQ;False;1;1;False
805963402;Referenced RT Prescription Sequence;ReferencedRTPrescriptionSequence;SQ;False;1;1;False
805963403;Dose Value Interpretation;DoseValueInterpretation;CS;False;1;1;False
805963520;Treatment Session UID;TreatmentSessionUID;UI;False;1;1;False
805963521;RT Radiation Usage;RTRadiationUsage;CS;False;1;1;False
805963522;Referenced RT Radiation Set Sequence;ReferencedRTRadiationSetSequence;SQ;False;1;1;False
805963523;Referenced RT Radiation Record Sequence;ReferencedRTRadiationRecordSequence;SQ;False;1;1;False
805963524;RT Radiation Set Delivery Number;RTRadiationSetDeliveryNumber;US;False;1;1;False
805963525;Clinical Fraction Number;ClinicalFractionNumber;US;False;1;1;False
805963526;RT Treatment Fraction Completion Status;RTTreatmentFractionCompletionStatus;CS;False;1;1;False
805963527;RT Radiation Set Usage;RTRadiationSetUsage;CS;False;1;1;False
805963528;Treatment Delivery Continuation Flag;TreatmentDeliveryContinuationFlag;CS;False;1;1;False
805963529;Treatment Record Content Origin;TreatmentRecordContentOrigin;CS;False;1;1;False
805963540;RT Treatment Termination Status;RTTreatmentTerminationStatus;CS;False;1;1;False
805963541;RT Treatment Termination Reason Code Sequence;RTTreatmentTerminationReasonCodeSequence;SQ;False;1;1;False
805963542;Machine-Specific Treatment Termination Code Sequence;MachineSpecificTreatmentTerminationCodeSequence;SQ;False;1;1;False
805963554;RT Radiation Salvage Record Control Point Sequence;RTRadiationSalvageRecordControlPointSequence;SQ;False;1;1;False
805963555;Starting Meterset Value Known Flag;StartingMetersetValueKnownFlag;CS;False;1;1;False
805963568;Treatment Termination Description;TreatmentTerminationDescription;ST;False;1;1;False
805963569;Treatment Tolerance Violation Sequence;TreatmentToleranceViolationSequence;SQ;False;1;1;False
805963570;Treatment Tolerance Violation Category;TreatmentToleranceViolationCategory;CS;False;1;1;False
805963571;Treatment Tolerance Violation Attribute Sequence;TreatmentToleranceViolationAttributeSequence;SQ;False;1;1;False
805963572;Treatment Tolerance Violation Description;TreatmentToleranceViolationDescription;ST;False;1;1;False
805963573;Treatment Tolerance Violation Identification;TreatmentToleranceViolationIdentification;ST;False;1;1;False
805963574;Treatment Tolerance Violation DateTime;TreatmentToleranceViolationDateTime;DT;False;1;1;False
805963578;Recorded RT Control Point DateTime;RecordedRTControlPointDateTime;DT;False;1;1;False
805963579;Referenced Radiation RT Control Point Index;ReferencedRadiationRTControlPointIndex;US;False;1;1;False
805963582;Alternate Value Sequence;AlternateValueSequence;SQ;False;1;1;False
805963583;Confirmation Sequence;ConfirmationSequence;SQ;False;1;1;False
805963584;Interlock Sequence;InterlockSequence;SQ;False;1;1;False
805963585;Interlock DateTime;InterlockDateTime;DT;False;1;1;False
805963586;Interlock Description;InterlockDescription;ST;False;1;1;False
805963587;Interlock Originating Device Sequence;InterlockOriginatingDeviceSequence;SQ;False;1;1;False
805963588;Interlock Code Sequence;InterlockCodeSequence;SQ;False;1;1;False
805963589;Interlock Resolution Code Sequence;InterlockResolutionCodeSequence;SQ;False;1;1;False
805963590;Interlock Resolution User Sequence;InterlockResolutionUserSequence;SQ;False;1;1;False
805963616;Override DateTime;OverrideDateTime;DT;False;1;1;False
805963617;Treatment Tolerance Violation Type Code Sequence;TreatmentToleranceViolationTypeCodeSequence;SQ;False;1;1;False
805963618;Treatment Tolerance Violation Cause Code Sequence;TreatmentToleranceViolationCauseCodeSequence;SQ;False;1;1;False
805963634;Measured Meterset to Dose Mapping Sequence;MeasuredMetersetToDoseMappingSequence;SQ;False;1;1;False
805963635;Referenced Expected In-Vivo Measurement Value Index;ReferencedExpectedInVivoMeasurementValueIndex;US;False;1;1;False
805963636;Dose Measurement Device Code Sequence;DoseMeasurementDeviceCodeSequence;SQ;False;1;1;False
805963648;Additional Parameter Recording Instance Sequence;AdditionalParameterRecordingInstanceSequence;SQ;False;1;1;False
805963651;Interlock Origin Description;InterlockOriginDescription;ST;False;1;1;False
805963652;RT Patient Position Scope Sequence;RTPatientPositionScopeSequence;SQ;False;1;1;False
805963653;Referenced Treatment Position Group UID;ReferencedTreatmentPositionGroupUID;UI;False;1;1;False
805963654;Radiation Order Index;RadiationOrderIndex;US;False;1;1;False
805963655;Omitted Radiation Sequence;OmittedRadiationSequence;SQ;False;1;1;False
805963656;Reason for Omission Code Sequence;ReasonForOmissionCodeSequence;SQ;False;1;1;False
805963657;RT Delivery Start Patient Position Sequence;RTDeliveryStartPatientPositionSequence;SQ;False;1;1;False
805963658;RT Treatment Preparation Patient Position Sequence;RTTreatmentPreparationPatientPositionSequence;SQ;False;1;1;False
805963659;Referenced RT Treatment Preparation Sequence;ReferencedRTTreatmentPreparationSequence;SQ;False;1;1;False
805963660;Referenced Patient Setup Photo Sequence;ReferencedPatientSetupPhotoSequence;SQ;False;1;1;False
805963661;Patient Treatment Preparation Method Code Sequence;PatientTreatmentPreparationMethodCodeSequence;SQ;False;1;1;False
805963662;Patient Treatment Preparation Procedure Parameter Description;PatientTreatmentPreparationProcedureParameterDescription;LT;False;1;1;False
805963663;Patient Treatment Preparation Device Sequence;PatientTreatmentPreparationDeviceSequence;SQ;False;1;1;False
805963664;Patient Treatment Preparation Procedure Sequence;PatientTreatmentPreparationProcedureSequence;SQ;False;1;1;False
805963665;Patient Treatment Preparation Procedure Code Sequence;PatientTreatmentPreparationProcedureCodeSequence;SQ;False;1;1;False
805963666;Patient Treatment Preparation Method Description;PatientTreatmentPreparationMethodDescription;LT;False;1;1;False
805963667;Patient Treatment Preparation Procedure Parameter Sequence;PatientTreatmentPreparationProcedureParameterSequence;SQ;False;1;1;False
805963668;Patient Setup Photo Description;PatientSetupPhotoDescription;LT;False;1;1;False
805963669;Patient Treatment Preparation Procedure Index;PatientTreatmentPreparationProcedureIndex;US;False;1;1;False
805963670;Referenced Patient Setup Procedure Index;ReferencedPatientSetupProcedureIndex;US;False;1;1;False
805963671;RT Radiation Task Sequence;RTRadiationTaskSequence;SQ;False;1;1;False
805963672;RT Patient Position Displacement Sequence;RTPatientPositionDisplacementSequence;SQ;False;1;1;False
805963673;RT Patient Position Sequence;RTPatientPositionSequence;SQ;False;1;1;False
805963674;Displacement Reference Label;DisplacementReferenceLabel;LO;False;1;1;False
805963675;Displacement Matrix;DisplacementMatrix;FD;False;16;16;False
805963676;Patient Support Displacement Sequence;PatientSupportDisplacementSequence;SQ;False;1;1;False
805963677;Displacement Reference Location Code Sequence;DisplacementReferenceLocationCodeSequence;SQ;False;1;1;False
805963678;RT Radiation Set Delivery Usage;RTRadiationSetDeliveryUsage;CS;False;1;1;False
805963679;Patient Treatment Preparation Sequence;PatientTreatmentPreparationSequence;SQ;False;1;1;False
805963680;Patient to Equipment Relationship Sequence;PatientToEquipmentRelationshipSequence;SQ;False;1;1;False
805963681;Imaging Equipment to Treatment Delivery Device Relationship Sequence;ImagingEquipmentToTreatmentDeliveryDeviceRelationshipSequence;SQ;False;1;1;False
806092802;Referenced RT Plan Sequence;ReferencedRTPlanSequence;SQ;False;1;1;False
806092804;Referenced Beam Sequence;ReferencedBeamSequence;SQ;False;1;1;False
806092806;Referenced Beam Number;ReferencedBeamNumber;IS;False;1;1;False
806092807;Referenced Reference Image Number;ReferencedReferenceImageNumber;IS;False;1;1;False
806092808;Start Cumulative Meterset Weight;StartCumulativeMetersetWeight;DS;False;1;1;False
806092809;End Cumulative Meterset Weight;EndCumulativeMetersetWeight;DS;False;1;1;False
806092810;Referenced Brachy Application Setup Sequence;ReferencedBrachyApplicationSetupSequence;SQ;False;1;1;False
806092812;Referenced Brachy Application Setup Number;ReferencedBrachyApplicationSetupNumber;IS;False;1;1;False
806092814;Referenced Source Number;ReferencedSourceNumber;IS;False;1;1;False
806092832;Referenced Fraction Group Sequence;ReferencedFractionGroupSequence;SQ;False;1;1;False
806092834;Referenced Fraction Group Number;ReferencedFractionGroupNumber;IS;False;1;1;False
806092864;Referenced Verification Image Sequence;ReferencedVerificationImageSequence;SQ;False;1;1;False
806092866;Referenced Reference Image Sequence;ReferencedReferenceImageSequence;SQ;False;1;1;False
806092880;Referenced Dose Reference Sequence;ReferencedDoseReferenceSequence;SQ;False;1;1;False
806092881;Referenced Dose Reference Number;ReferencedDoseReferenceNumber;IS;False;1;1;False
806092885;Brachy Referenced Dose Reference Sequence;BrachyReferencedDoseReferenceSequence;SQ;False;1;1;False
806092896;Referenced Structure Set Sequence;ReferencedStructureSetSequence;SQ;False;1;1;False
806092906;Referenced Patient Setup Number;ReferencedPatientSetupNumber;IS;False;1;1;False
806092928;Referenced Dose Sequence;ReferencedDoseSequence;SQ;False;1;1;False
806092960;Referenced Tolerance Table Number;ReferencedToleranceTableNumber;IS;False;1;1;False
806092976;Referenced Bolus Sequence;ReferencedBolusSequence;SQ;False;1;1;False
806092992;Referenced Wedge Number;ReferencedWedgeNumber;IS;False;1;1;False
806093008;Referenced Compensator Number;ReferencedCompensatorNumber;IS;False;1;1;False
806093024;Referenced Block Number;ReferencedBlockNumber;IS;False;1;1;False
806093040;Referenced Control Point Index;ReferencedControlPointIndex;IS;False;1;1;False
806093042;Referenced Control Point Sequence;ReferencedControlPointSequence;SQ;False;1;1;False
806093044;Referenced Start Control Point Index;ReferencedStartControlPointIndex;IS;False;1;1;False
806093046;Referenced Stop Control Point Index;ReferencedStopControlPointIndex;IS;False;1;1;False
806093056;Referenced Range Shifter Number;ReferencedRangeShifterNumber;IS;False;1;1;False
